IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
48019e,rflags,6026578,1431,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rax,%rdx",1,0,41.091625,65.17412935323384,34.82587064676617,CONDITION,0.3684210526315789
4824f1,xmm1,6026714,1252,masked,<hypre_SeqVectorAxpy._omp_fn.3>,addsd,"addsd, (%rcx,%rdx,8),%xmm0",1,0,41.092554,65.17412935323384,34.82587064676617,FP,0.0
4702f7,rflags,6033671,506,masked,<hypre_ParMatmul._omp_fn.4>,lea,"lea, (%r11,%r9,8),%rdi",1,0,41.140122,65.17412935323384,34.82587064676617,INTEGER,0.0
4924f1,rax,6054605,999,masked,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,je,"je, 4924f1, <hypre_Unordered",1,0,41.283256,65.17412935323384,34.82587064676617,UnKnown,0.0
47ff80,rflags,6063810,495,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,0,1,41.346194,65.17412935323384,34.82587064676617,UnKnown,0.39285714285714285
461f3d,rax,6086298,276,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",1,0,41.499954,65.17412935323384,34.82587064676617,DATAXFER,0.3246753246753247
457270,rflags,6090430,313,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,mov,"mov, 0x0(%rbp,%rax,8),%rdx",1,0,41.528206,65.67164179104478,34.32835820895522,DATAXFER,0.3333333333333333
461f45,rdx,6123214,1245,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,41.752363,66.16915422885572,33.83084577114428,CONDITION,0.3157894736842105
480371,rdx,6125461,1844,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mulsd,"mulsd, (%rsi,%rax,8),%xmm0",1,0,41.767727,65.67164179104478,34.32835820895522,FP,0.1
495790,xmm0,6127062,1193,crash,<hypre_Rand>,mov,"mov, 0x214871(%rip),%rcx",0,1,41.778673,65.67164179104478,34.32835820895522,DATAXFER,1.0
4702f7,rflags,6138969,1652,masked,<hypre_ParMatmul._omp_fn.4>,lea,"lea, (%r11,%r9,8),%rdi",1,0,41.860086,65.17412935323384,34.82587064676617,INTEGER,0.0
480376,rflags,6155940,1522,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,subsd,"subsd, %xmm0,%xmm1",1,0,41.976124,65.67164179104478,34.32835820895522,FP,0.5555555555555556
461f60,rflags,6161022,1281,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,42.010871,65.67164179104478,34.32835820895522,CONDITION,0.5555555555555556
482560,rflags,6165551,906,masked,<hypre_SeqVectorInnerProd._omp_fn.4>,movsd,"movsd, (%rsi,%rdx,8),%xmm1",1,0,42.041838,65.67164179104478,34.32835820895522,UnKnown,0.3333333333333333
48036a,rcx,6196703,1150,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",0,1,42.254837,66.16915422885572,33.83084577114428,INTEGER,0.3333333333333333
461f3d,rsp,6266365,1298,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,42.731143,66.16915422885572,33.83084577114428,DATAXFER,0.3246753246753247
4576ec,rdx,6266767,1012,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rsi,%rdx,8)",1,0,42.733892,65.67164179104478,34.32835820895522,UnKnown,0.1111111111111111
4266c5,rflags,6269899,63,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.9>,addsd,"addsd, 0x0(%r13,%rax,8),%xmm1",1,0,42.755307,66.16915422885572,33.83084577114428,FP,0.0
47ff80,xmm1,6275457,88,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,0,1,42.793309,66.16915422885572,33.83084577114428,UnKnown,0.39285714285714285
461fac,rdx,6280269,1008,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, %r10,%rcx",1,0,42.82621,66.16915422885572,33.83084577114428,DATAXFER,0.0
461f60,rcx,6352589,1231,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,43.320691,66.16915422885572,33.83084577114428,CONDITION,0.5555555555555556
461f41,rax,6354073,1021,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",1,0,43.330838,66.16915422885572,33.83084577114428,INTEGER,0.26744186046511625
470274,rflags,6366970,1615,masked,<hypre_ParMatmul._omp_fn.4>,mov,"mov, (%rbx,%r15,8),%rcx",1,0,43.41902,65.67164179104478,34.32835820895522,DATAXFER,0.5
48019e,rax,6374097,6,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rax,%rdx",1,0,43.46775,65.67164179104478,34.32835820895522,CONDITION,0.3684210526315789
492569,rflags,6379270,401,masked,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,je,"je, 492569, <hypre_Unordered",1,0,43.50312,65.17412935323384,34.82587064676617,UnKnown,0.25
492569,rax,6379270,401,masked,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,je,"je, 492569, <hypre_Unordered",1,0,43.50312,65.17412935323384,34.82587064676617,UnKnown,0.25
492540,rsp,6379270,401,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,mov,"mov, 0x28(%rsi),%rcx",0,1,43.50312,64.67661691542288,35.32338308457712,DATAXFER,0.6666666666666666
492571,rax,6379270,401,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmp,"cmp, %rdx,0x10(%rsp)",0,1,43.50312,65.17412935323384,34.82587064676617,CONDITION,0.75
461f48,rsp,6381801,1690,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",0,1,43.520425,65.17412935323384,34.82587064676617,FP,0.2564102564102564
461f45,rdx,6423006,78,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,43.80216,65.17412935323384,34.82587064676617,CONDITION,0.3157894736842105
461f41,xmm0,6426887,985,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",1,0,43.828696,65.67164179104478,34.32835820895522,INTEGER,0.26744186046511625
470314,rdx,6463838,1208,masked,<hypre_ParMatmul._omp_fn.4>,cmpq,"cmpq, $0x0,0x78(%r14)",1,0,44.081345,65.17412935323384,34.82587064676617,UnKnown,0.42857142857142855
461f3d,r8,6467012,410,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,44.103046,65.17412935323384,34.82587064676617,DATAXFER,0.3246753246753247
461f38,rcx,6467324,259,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",0,1,44.10518,65.67164179104478,34.32835820895522,UnKnown,0.2
484d30,r8,6487082,700,crash,<hypre_IJMatrixInitializeParCSR._omp_fn.0>,InitializeParCSR._omp_fn.0>:,InitializeParCSR._omp_fn.0>:,0,1,44.240273,65.67164179104478,34.32835820895522,UnKnown,1.0
42822f,rflags,6492983,1631,masked,<hypre_BoomerAMGBuildMultipass>,mov,"mov, (%rdx,%rax,8),%rsi",1,0,44.28062,65.17412935323384,34.82587064676617,DATAXFER,0.0
480360,rdx,6524215,555,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rax",0,1,44.494166,65.17412935323384,34.82587064676617,DATAXFER,0.391304347826087
47ff80,rflags,6552743,1260,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,1,0,44.689223,65.17412935323384,34.82587064676617,UnKnown,0.39285714285714285
461f45,rax,6568534,1250,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,44.797193,65.17412935323384,34.82587064676617,CONDITION,0.3157894736842105
461f45,,6573109,474,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,44.828474,65.67164179104478,34.32835820895522,CONDITION,0.3157894736842105
461eab,r8,6573109,474,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, %rbp,%rax",1,0,44.828474,65.17412935323384,34.82587064676617,DATAXFER,0.0
48036a,,6573109,474,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",0,1,44.828474,65.17412935323384,34.82587064676617,INTEGER,0.3333333333333333
485852,rsp,6635366,1003,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, 0x28(%rsp),%rcx",1,0,45.254149,65.67164179104478,34.32835820895522,DATAXFER,0.0
47ff80,rdx,6649553,492,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,0,1,45.351152,65.67164179104478,34.32835820895522,UnKnown,0.39285714285714285
47ff80,,6651074,1612,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,1,0,45.361551,66.16915422885572,33.83084577114428,UnKnown,0.39285714285714285
47ff80,rflags,6651074,1612,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,1,0,45.361551,66.16915422885572,33.83084577114428,UnKnown,0.39285714285714285
4857ee,xmm0,6668772,1317,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,cmp,"cmp, 0x40(%r13),%rsi",1,0,45.48256,66.16915422885572,33.83084577114428,CONDITION,0.5
470278,xmm2,6672010,1650,crash,<hypre_ParMatmul._omp_fn.4>,cmp,"cmp, 0x8(%rbx,%rax,1),%rcx",0,1,45.504699,66.16915422885572,33.83084577114428,CONDITION,0.5
4702e9,rflags,6708119,725,masked,<hypre_ParMatmul._omp_fn.4>,mov,"mov, (%r8),%r9",1,0,45.751591,66.16915422885572,33.83084577114428,DATAXFER,0.0
461f38,rsp,6712340,1384,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",1,0,45.780451,66.16915422885572,33.83084577114428,UnKnown,0.2
461f3d,rdx,6715574,973,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,45.802563,66.16915422885572,33.83084577114428,DATAXFER,0.3246753246753247
461f41,rcx,6718207,603,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,45.820566,66.66666666666667,33.333333333333336,INTEGER,0.26744186046511625
461f45,rax,6726486,28,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,45.877173,66.16915422885572,33.333333333333336,CONDITION,0.3157894736842105
480371,xmm0,6748406,185,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mulsd,"mulsd, (%rsi,%rax,8),%xmm0",0,1,46.027049,65.67164179104478,33.83084577114428,FP,0.1
461f4e,xmm0,6753059,421,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",1,0,46.058863,65.17412935323384,34.32835820895522,FP,0.2692307692307692
461f3d,rsp,6757014,482,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,46.085905,65.17412935323384,34.32835820895522,DATAXFER,0.3246753246753247
461f45,rdx,6801953,1105,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,46.393171,64.67661691542288,34.82587064676617,CONDITION,0.3157894736842105
4824f1,rax,6851544,1230,masked,<hypre_SeqVectorAxpy._omp_fn.3>,addsd,"addsd, (%rcx,%rdx,8),%xmm0",1,0,46.732244,64.17910447761194,35.32338308457712,FP,0.0
461f45,rdx,6886399,1237,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,46.970562,64.17910447761194,35.32338308457712,CONDITION,0.3157894736842105
480360,rcx,6894717,1004,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rax",1,0,47.027435,63.681592039801,35.82089552238806,DATAXFER,0.391304347826087
4801a6,rdx,6896613,1220,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,addsd,"addsd, %xmm0,%xmm1",0,1,47.040399,64.17910447761194,35.32338308457712,FP,0.75
48036a,rflags,6922270,513,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",0,1,47.215826,63.681592039801,35.82089552238806,INTEGER,0.3333333333333333
457703,rflags,6930983,1366,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,lea,"lea, (%r14,%rdx,8),%rdx",1,0,47.2754,64.17910447761194,35.32338308457712,INTEGER,0.0
461f48,xmm1,6965477,317,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",0,1,47.511249,63.681592039801,35.82089552238806,FP,0.2564102564102564
47027d,rflags,6965477,317,masked,<hypre_ParMatmul._omp_fn.4>,lea,"lea, 0x8(%rax),%rdi",1,0,47.511249,63.18407960199005,36.318407960199,INTEGER,0.0
461f41,rsi,6965477,317,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,47.511249,63.681592039801,35.82089552238806,INTEGER,0.26744186046511625
48036a,rflags,6978434,320,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",1,0,47.599841,63.18407960199005,36.318407960199,INTEGER,0.3333333333333333
461f5c,rax,7035116,496,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%rdx,%r10,1),%rsi",0,1,47.987399,62.6865671641791,36.81592039800995,DATAXFER,0.3333333333333333
461f38,xmm0,7051629,1853,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",1,0,48.100305,61.19402985074627,38.308457711442784,UnKnown,0.2
416faf,xmm1,7051629,1853,crash,<hypre_BoomerAMGCoarseParms>,sete,"sete, %r11b",0,1,48.100305,61.691542288557216,37.81094527363184,UnKnown,1.0
411a00,r12,7051629,1853,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, 0x8(%rbx),%rsi",0,1,48.100305,61.691542288557216,37.81094527363184,DATAXFER,1.0
411a04,rax,7051629,1853,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, (%rsi,%rcx,1),%r8",1,0,48.100305,62.18905472636816,37.3134328358209,DATAXFER,0.0
461f48,xmm1,7051629,1853,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",0,1,48.100305,61.19402985074627,38.308457711442784,FP,0.2564102564102564
470267,rflags,7051629,1853,masked,<hypre_ParMatmul._omp_fn.4>,mov,"mov, 0x10(%rsp),%rbx",1,0,48.100305,62.18905472636816,37.3134328358209,DATAXFER,0.0
41a8bd,rax,7058854,1358,crash,<hypre_BoomerAMGIndepSetInit>,add,"add, $0x1,%rbx",0,1,48.149705,61.19402985074627,38.308457711442784,INTEGER,0.5
461f45,rcx,7081732,132,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,48.306131,61.19402985074627,38.308457711442784,CONDITION,0.3157894736842105
461f41,rflags,7081732,132,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",1,0,48.306131,61.19402985074627,38.308457711442784,INTEGER,0.26744186046511625
461f45,rflags,7090156,1352,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,48.363729,61.19402985074627,38.308457711442784,CONDITION,0.3157894736842105
4047d7,rflags,7090156,1352,crash,<BuildIJLaplacian27pt._omp_fn.0>,cmp,"cmp, %rbx,%r13",0,1,48.363729,61.19402985074627,38.308457711442784,CONDITION,1.0
485847,xmm0,7108464,71,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,cmp,"cmp, %rax,0x50(%rsp)",1,0,48.488908,60.69651741293532,38.80597014925373,CONDITION,0.0
461f45,rsi,7118555,1243,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,48.557904,60.69651741293532,38.80597014925373,CONDITION,0.3157894736842105
461f3d,rflags,7128268,1275,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",1,0,48.624316,60.69651741293532,38.80597014925373,DATAXFER,0.3246753246753247
426deb,rdx,7166238,303,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, (%r11,%rdx,8),%rax",1,0,48.883932,61.19402985074627,38.308457711442784,DATAXFER,0.0
461f60,xmm0,7166238,303,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,48.883932,61.19402985074627,38.308457711442784,CONDITION,0.5555555555555556
461fd0,r10,7175330,1271,masked,<hypre_ParCSRRelaxThreads._omp_fn.1>,laxThreads._omp_fn.1>:,laxThreads._omp_fn.1>:,1,0,48.946097,61.19402985074627,38.308457711442784,UnKnown,0.3333333333333333
4823c1,xmm0,7180056,1664,masked,<hypre_SeqVectorSetConstantValues._omp_fn.0>,add,"add, $0x1,%rdx",1,0,48.978411,61.19402985074627,38.308457711442784,INTEGER,0.3333333333333333
461f9a,rbx,7183684,27,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%rbx),%rdx",0,1,49.003217,61.19402985074627,38.308457711442784,DATAXFER,0.5
480376,rdx,7230158,976,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,subsd,"subsd, %xmm0,%xmm1",0,1,49.320978,61.19402985074627,38.308457711442784,FP,0.5555555555555556
455c88,rflags,7245204,1456,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,ucomisd,"ucomisd, %xmm2,%xmm1",0,1,49.423854,61.19402985074627,38.308457711442784,CONDITION,1.0
48256a,r14,7248150,271,masked,<hypre_SeqVectorInnerProd._omp_fn.4>,add,"add, $0x1,%rdx",1,0,49.443997,61.19402985074627,38.308457711442784,INTEGER,0.5
482571,rsp,7264482,436,crash,<hypre_SeqVectorInnerProd._omp_fn.4>,addsd,"addsd, %xmm1,%xmm0",0,1,49.555665,60.69651741293532,38.80597014925373,FP,0.4
461f38,rsp,7265033,84,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",1,0,49.559432,60.19900497512438,39.30348258706468,UnKnown,0.2
480364,xmm1,7300926,981,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,movsd,"movsd, (%r8,%rdx,8),%xmm0",0,1,49.804847,60.19900497512438,39.30348258706468,UnKnown,0.4444444444444444
4576ec,rax,7315729,529,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rsi,%rdx,8)",0,1,49.906061,60.69651741293532,38.80597014925373,UnKnown,0.1111111111111111
461f45,rbx,7317281,1862,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,49.916673,61.19402985074627,38.308457711442784,CONDITION,0.3157894736842105
4824a0,rsp,7326394,251,masked,<hypre_SeqVectorAxpy._omp_fn.3>,rAxpy._omp_fn.3>:,rAxpy._omp_fn.3>:,1,0,49.978982,61.19402985074627,38.308457711442784,UnKnown,0.2
461f48,rax,7387040,1282,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",1,0,50.393643,61.19402985074627,38.308457711442784,FP,0.2564102564102564
461f41,rdx,7409962,1104,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",1,0,50.550369,61.19402985074627,37.81094527363184,INTEGER,0.26744186046511625
47ba42,rcx,7467470,656,masked,<hypre_ParCSRMatrixMatvecOutOfPlace._omp_fn.0>,cqto,cqto,1,0,50.943574,61.691542288557216,37.3134328358209,UnKnown,0.0
4824a0,rcx,7475702,443,masked,<hypre_SeqVectorAxpy._omp_fn.3>,rAxpy._omp_fn.3>:,rAxpy._omp_fn.3>:,1,0,50.99986,61.691542288557216,37.3134328358209,UnKnown,0.2
480194,rcx,7475954,526,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,movsd,"movsd, (%r8,%rdx,8),%xmm0",1,0,51.001583,61.691542288557216,37.3134328358209,UnKnown,0.625
461f0b,rflags,7483718,1283,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,ucomisd,"ucomisd, 0x68(%rbx),%xmm1",1,0,51.054668,61.691542288557216,37.3134328358209,CONDITION,0.0
48036e,rsi,7508183,272,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rcx,%rdx",0,1,51.221945,61.691542288557216,37.3134328358209,CONDITION,0.3
461f48,rflags,7516532,79,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",1,0,51.279031,61.691542288557216,37.3134328358209,FP,0.2564102564102564
480360,r9,7520730,65,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rax",1,0,51.307734,61.19402985074627,37.81094527363184,DATAXFER,0.391304347826087
426dde,rdx,7520730,65,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,add,"add, $0x1,%rdx",1,0,51.307734,61.691542288557216,37.3134328358209,INTEGER,0.0
47f42f,rflags,7520730,65,masked,<hypre_CSRMatrixSetRownnz>,test,"test, %rdx,%rdx",1,0,51.307734,61.691542288557216,37.3134328358209,CONDITION,0.0
47ff80,rdx,7524692,1782,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,1,0,51.334824,60.69651741293532,38.308457711442784,UnKnown,0.39285714285714285
461f41,rflags,7524858,1825,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,51.335959,60.69651741293532,38.308457711442784,INTEGER,0.26744186046511625
480190,rdx,7540287,613,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rcx",1,0,51.441453,60.69651741293532,38.308457711442784,DATAXFER,0.42105263157894735
4804fe,rax,7544890,493,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rcx,%rax",0,1,51.472926,60.69651741293532,38.308457711442784,CONDITION,0.3333333333333333
4925fc,rdx,7560608,1761,masked,<hypre_UnorderedIntSetCreate._omp_fn.0>,add,"add, $0x1,%rdx",1,0,51.580396,60.69651741293532,38.308457711442784,INTEGER,0.0
461f45,xmm0,7565029,23,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,51.610624,60.69651741293532,38.308457711442784,CONDITION,0.3157894736842105
48b758,rdx,7582218,1487,masked,<hypre_IJVectorSetValuesPar._omp_fn.1>,movsd,"movsd, (%rcx,%rdx,8),%xmm0",1,0,51.728152,60.69651741293532,38.308457711442784,UnKnown,0.0
461f38,rflags,7583519,1061,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",1,0,51.737047,60.69651741293532,38.308457711442784,UnKnown,0.2
461f1f,rflags,7604617,133,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,51.881303,61.19402985074627,37.81094527363184,CONDITION,0.0
461e90,rdx,7616232,957,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,laxThreads._omp_fn.2>:,laxThreads._omp_fn.2>:,0,1,51.960719,61.691542288557216,37.3134328358209,UnKnown,0.1282051282051282
482565,r12,7659139,58,masked,<hypre_SeqVectorInnerProd._omp_fn.4>,mulsd,"mulsd, (%rcx,%rdx,8),%xmm1",1,0,52.254091,61.691542288557216,37.3134328358209,FP,0.0
461f48,xmm0,7660932,260,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",0,1,52.266351,61.19402985074627,37.81094527363184,FP,0.2564102564102564
46fd78,rax,7664970,867,masked,<hypre_ParMatmul_RowSizes._omp_fn.0>,je,"je, 46fd78, <hypre_ParMatmul",1,0,52.29396,61.691542288557216,37.3134328358209,UnKnown,0.0
4702ff,rsi,7700243,305,masked,<hypre_ParMatmul._omp_fn.4>,add,"add, $0x8,%rax",1,0,52.535136,61.691542288557216,37.3134328358209,INTEGER,0.3333333333333333
461f45,rsp,7716100,534,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,52.643556,62.18905472636816,36.81592039800995,CONDITION,0.3157894736842105
4048f8,rax,7730589,424,crash,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, %rdi,%r8",0,1,52.742623,62.18905472636816,36.81592039800995,DATAXFER,1.0
461f1b,rflags,7731034,1300,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,lea,"lea, 0x8(%rcx),%r10",1,0,52.745666,62.18905472636816,36.81592039800995,INTEGER,0.3333333333333333
461f41,rflags,7761579,368,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,52.954514,61.691542288557216,37.3134328358209,INTEGER,0.26744186046511625
492490,xmm1,7782797,106,masked,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,dIntSetCopyToArray._omp_fn.2>:,dIntSetCopyToArray._omp_fn.2>:,1,0,53.09959,62.18905472636816,36.81592039800995,UnKnown,0.3333333333333333
461f95,rdx,7788462,1401,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,jge,"jge, 461f95, <hypre_ParCSRRel",1,0,53.138324,62.18905472636816,36.81592039800995,UnKnown,0.0
461f3d,rax,7807398,826,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,53.267797,61.691542288557216,37.3134328358209,DATAXFER,0.3246753246753247
461e90,rax,7816356,1280,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,laxThreads._omp_fn.2>:,laxThreads._omp_fn.2>:,1,0,53.329046,61.691542288557216,37.3134328358209,UnKnown,0.1282051282051282
461f5c,rax,7869016,1242,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%rdx,%r10,1),%rsi",1,0,53.689104,61.691542288557216,37.3134328358209,DATAXFER,0.3333333333333333
461f2d,rsp,7877372,1299,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, 0x58(%rbx),%r8",1,0,53.746237,61.19402985074627,37.81094527363184,DATAXFER,0.6666666666666666
