IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
400dd7,rcx,19926819,2021,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,28.120876,70.64676616915423,29.35323383084577,INTEGER,0.30864197530864196
400bef,rsi,19941520,1477,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",0,1,28.141665,70.64676616915423,29.35323383084577,INTEGER,0.36363636363636365
400b0b,rflags,20062831,1732,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,28.313218,70.64676616915423,29.35323383084577,INTEGER,0.25333333333333335
400b04,rflags,20067589,2707,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r11,4),%ecx",1,0,28.319947,70.64676616915423,29.35323383084577,DATAXFER,0.2830188679245283
400ef5,rdx,20069014,499,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,28.321962,70.64676616915423,29.35323383084577,INTEGER,0.3141025641025641
400c02,rsi,20091530,388,crash,<_Z7runTestiPPc._omp_fn.1>,cmovge,"cmovge, %edi,%esi",0,1,28.353803,70.64676616915423,29.35323383084577,UnKnown,0.36363636363636365
400ddb,rflags,20125416,144,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,28.401723,70.64676616915423,29.35323383084577,CONDITION,0.28
400b19,rflags,20168421,686,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,28.462539,70.64676616915423,29.35323383084577,INTEGER,0.265625
400f07,rdx,20176507,2167,crash,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",0,1,28.473974,70.64676616915423,29.35323383084577,CONDITION,0.3795180722891566
400bf3,rdx,20223337,2438,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,28.540199,70.14925373134328,29.85074626865672,CONDITION,0.30434782608695654
400b26,rcx,20261539,398,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,28.594223,70.64676616915423,29.35323383084577,INTEGER,0.2962962962962963
400ef0,rflags,20268693,408,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,28.60434,70.64676616915423,29.35323383084577,DATAXFER,0.34673366834170855
400ef0,rflags,20277997,2232,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,28.617497,70.64676616915423,29.35323383084577,DATAXFER,0.34673366834170855
400b19,rsi,20280170,1501,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,28.62057,71.14427860696517,28.855721393034827,INTEGER,0.265625
400b11,rsi,20284874,2752,masked,<_Z7runTestiPPc._omp_fn.0>,cmovl,"cmovl, %ecx,%esi",1,0,28.627222,71.64179104477611,28.35820895522388,DATAXFER,0.13793103448275862
400b09,rflags,20362895,1775,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,28.737556,71.64179104477611,28.35820895522388,DATAXFER,0.34545454545454546
400b09,rdx,20369428,103,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",0,1,28.746795,72.13930348258707,27.860696517412936,DATAXFER,0.34545454545454546
400f03,rcx,20506687,928,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,28.940901,72.636815920398,27.36318407960199,INTEGER,0.3673469387755102
400b0b,rdx,20506863,644,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,28.94115,72.636815920398,27.36318407960199,INTEGER,0.25333333333333335
400be8,rdx,20539353,1476,crash,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",0,1,28.987096,72.13930348258707,27.860696517412936,DATAXFER,0.22413793103448276
400f07,rax,20573951,1362,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,29.036023,71.64179104477611,28.35820895522388,CONDITION,0.3795180722891566
400ddb,r8,20622505,1724,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,29.104686,71.14427860696517,28.855721393034827,CONDITION,0.28
400bfd,rdi,20623681,900,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, (%r8),%esi",0,1,29.106349,71.64179104477611,28.35820895522388,INTEGER,0.26
400f03,rax,20655438,18,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,29.151259,71.64179104477611,28.35820895522388,INTEGER,0.3673469387755102
400b19,rsi,20703429,1652,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,29.219126,72.13930348258707,27.860696517412936,INTEGER,0.265625
400c00,rsi,20726259,165,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,29.251411,72.13930348258707,27.860696517412936,CONDITION,0.3880597014925373
400be8,rcx,20740692,1176,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",1,0,29.271821,72.13930348258707,27.860696517412936,DATAXFER,0.22413793103448276
400b0d,rax,20854952,769,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,29.433403,71.64179104477611,28.35820895522388,INTEGER,0.203125
400ddb,rdx,20874524,507,crash,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",0,1,29.461081,71.64179104477611,28.35820895522388,CONDITION,0.28
400ef5,rdi,20907159,532,crash,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",0,1,29.507232,71.64179104477611,28.35820895522388,INTEGER,0.3141025641025641
400b09,rcx,20931192,813,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,29.541219,71.64179104477611,28.35820895522388,DATAXFER,0.34545454545454546
400be8,rcx,20990025,2378,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",1,0,29.624418,71.14427860696517,28.855721393034827,DATAXFER,0.22413793103448276
400b00,r8,20991403,883,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, $0x1,%r8d",1,0,29.626367,71.14427860696517,28.855721393034827,INTEGER,0.29508196721311475
400c0e,rcx,20994895,974,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",1,0,29.631305,71.14427860696517,28.855721393034827,INTEGER,0.34375
400c05,rdx,21020458,622,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,29.667455,71.64179104477611,28.35820895522388,INTEGER,0.2028985507246377
400b20,rdx,21092421,1384,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdi",1,0,29.769222,72.13930348258707,27.860696517412936,INTEGER,0.45901639344262296
400ef8,rax,21109132,2268,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,29.792854,71.64179104477611,28.35820895522388,DATAXFER,0.291970802919708
400c11,rdx,21150314,143,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",1,0,29.851092,71.64179104477611,28.35820895522388,CONDITION,0.34
400b0f,rdx,21157674,1699,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,29.8615,71.64179104477611,28.35820895522388,CONDITION,0.4117647058823529
400dd7,rdx,21203352,1862,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,29.926096,71.64179104477611,28.35820895522388,INTEGER,0.30864197530864196
400bf5,rdx,21206522,2790,masked,<_Z7runTestiPPc._omp_fn.1>,cmovl,"cmovl, %esi,%edi",1,0,29.930579,71.64179104477611,28.35820895522388,DATAXFER,0.3939393939393939
400bef,rax,21215665,511,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",0,1,29.943509,71.64179104477611,28.35820895522388,INTEGER,0.36363636363636365
400b14,rcx,21237842,672,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",1,0,29.97487,71.64179104477611,28.35820895522388,DATAXFER,0.4375
400dd7,rcx,21252426,1626,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,29.995494,72.13930348258707,27.860696517412936,INTEGER,0.30864197530864196
400ef0,rdx,21261593,2579,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,30.008458,72.13930348258707,27.860696517412936,DATAXFER,0.34673366834170855
400b00,rdx,21315815,391,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, $0x1,%r8d",1,0,30.085137,72.636815920398,27.36318407960199,INTEGER,0.29508196721311475
400bf1,rflags,21323799,2600,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,30.096427,73.13432835820896,26.86567164179105,INTEGER,0.39344262295081966
400f03,rcx,21376159,856,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,30.170473,72.636815920398,27.36318407960199,INTEGER,0.3673469387755102
400ef0,rsi,21383028,2273,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,30.180186,73.13432835820896,26.86567164179105,DATAXFER,0.34673366834170855
400bef,rdx,21387348,1420,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,30.186296,73.13432835820896,26.86567164179105,INTEGER,0.36363636363636365
400b04,rsi,21400677,2068,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r11,4),%ecx",1,0,30.205145,73.13432835820896,26.86567164179105,DATAXFER,0.2830188679245283
400b11,rax,21453946,1263,masked,<_Z7runTestiPPc._omp_fn.0>,cmovl,"cmovl, %ecx,%esi",1,0,30.280476,73.13432835820896,26.86567164179105,DATAXFER,0.13793103448275862
400b0f,rflags,21485028,1508,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,30.324431,72.636815920398,27.36318407960199,CONDITION,0.4117647058823529
400b0b,rflags,21529582,2366,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,30.387437,72.13930348258707,27.860696517412936,INTEGER,0.25333333333333335
400b14,rdx,21546176,1417,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",0,1,30.410904,72.13930348258707,27.860696517412936,DATAXFER,0.4375
400b0b,rdx,21577001,1054,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,30.454495,71.64179104477611,28.35820895522388,INTEGER,0.25333333333333335
400c00,rsi,21610182,1657,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,30.501418,71.14427860696517,28.855721393034827,CONDITION,0.3880597014925373
400c0e,rdx,21641417,1314,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",1,0,30.54559,71.64179104477611,28.35820895522388,INTEGER,0.34375
400be8,rcx,21650523,2115,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",1,0,30.558467,71.64179104477611,28.35820895522388,DATAXFER,0.22413793103448276
400bf8,rsi,21653362,2463,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r10,4),%esi",1,0,30.562482,72.13930348258707,27.860696517412936,DATAXFER,0.19642857142857142
400b26,rdx,21784371,106,crash,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",0,1,30.747749,72.13930348258707,27.860696517412936,INTEGER,0.2962962962962963
400dd7,rflags,21844933,2797,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,30.833393,71.64179104477611,28.35820895522388,INTEGER,0.30864197530864196
400bf1,rdx,21849878,2327,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,30.840386,71.64179104477611,28.35820895522388,INTEGER,0.39344262295081966
400dd7,rax,21885820,1057,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,30.891214,72.13930348258707,27.860696517412936,INTEGER,0.30864197530864196
400b20,rax,21904343,489,crash,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdi",0,1,30.917409,72.13930348258707,27.860696517412936,INTEGER,0.45901639344262296
400dd7,rdx,21995480,1720,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,31.046291,72.13930348258707,27.860696517412936,INTEGER,0.30864197530864196
400f07,rsi,22009363,1726,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,31.065924,72.636815920398,27.36318407960199,CONDITION,0.3795180722891566
400ef8,rcx,22019595,2296,crash,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",0,1,31.080393,73.13432835820896,26.86567164179105,DATAXFER,0.291970802919708
400b19,rdi,22025741,1674,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,31.089085,73.13432835820896,26.86567164179105,INTEGER,0.265625
400c05,rdi,22057163,2418,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,31.13352,73.6318407960199,26.3681592039801,INTEGER,0.2028985507246377
400ddb,rsi,22123082,855,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,31.22674,73.6318407960199,26.3681592039801,CONDITION,0.28
400bed,rdx,22127349,216,crash,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",0,1,31.232774,73.13432835820896,26.86567164179105,DATAXFER,0.33962264150943394
400b0b,rdx,22132783,2086,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,31.240459,73.6318407960199,26.3681592039801,INTEGER,0.25333333333333335
400b09,rax,22176159,2613,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,31.3018,73.13432835820896,26.86567164179105,DATAXFER,0.34545454545454546
400b1b,rcx,22222884,648,crash,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",0,1,31.367876,73.13432835820896,26.86567164179105,CONDITION,0.2857142857142857
400ef0,rflags,22230559,528,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,31.37873,73.13432835820896,26.86567164179105,DATAXFER,0.34673366834170855
400f03,rflags,22240871,2308,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,31.393313,73.13432835820896,26.86567164179105,INTEGER,0.3673469387755102
400ddb,rsi,22247184,984,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,31.40224,73.13432835820896,26.86567164179105,CONDITION,0.28
400bf3,r8,22256995,1121,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",0,1,31.416115,72.636815920398,27.36318407960199,CONDITION,0.30434782608695654
400bf5,rax,22297619,235,masked,<_Z7runTestiPPc._omp_fn.1>,cmovl,"cmovl, %esi,%edi",1,0,31.473563,73.13432835820896,26.86567164179105,DATAXFER,0.3939393939393939
400b20,r8,22361708,2666,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdi",1,0,31.564195,72.636815920398,27.36318407960199,INTEGER,0.45901639344262296
400f07,rflags,22439338,2540,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,31.673976,72.636815920398,27.36318407960199,CONDITION,0.3795180722891566
400b19,rdi,22507144,2024,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,31.769865,72.636815920398,27.36318407960199,INTEGER,0.265625
400ef8,rcx,22517185,347,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,31.784064,72.13930348258707,27.860696517412936,DATAXFER,0.291970802919708
400be8,rcx,22558332,1111,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",1,0,31.842253,72.13930348258707,27.860696517412936,DATAXFER,0.22413793103448276
400ef0,rflags,22574028,1022,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,31.864449,72.13930348258707,27.860696517412936,DATAXFER,0.34673366834170855
400dd7,rflags,22597868,305,crash,<_Z7runTestiPPc>,add,"add, $0x1,%rax",0,1,31.898163,71.64179104477611,28.35820895522388,INTEGER,0.30864197530864196
400f07,rax,22650585,2037,crash,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",0,1,31.972713,72.13930348258707,27.860696517412936,CONDITION,0.3795180722891566
400b1d,rdx,22672508,476,masked,<_Z7runTestiPPc._omp_fn.0>,cmovge,"cmovge, %esi,%ecx",1,0,32.003716,72.13930348258707,27.860696517412936,UnKnown,0.3333333333333333
400f03,rdi,22678425,936,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,32.012083,72.636815920398,27.36318407960199,INTEGER,0.3673469387755102
400b14,rdx,22737156,2448,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",1,0,32.095138,72.636815920398,27.36318407960199,DATAXFER,0.4375
400b04,rdx,22745703,2577,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r11,4),%ecx",0,1,32.107225,72.636815920398,27.36318407960199,DATAXFER,0.2830188679245283
400bed,rdx,22775178,2769,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",1,0,32.148908,72.636815920398,27.36318407960199,DATAXFER,0.33962264150943394
400b0b,rsi,22786863,2428,crash,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",0,1,32.165432,72.636815920398,27.36318407960199,INTEGER,0.25333333333333335
400b0f,rdx,22855866,995,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,32.263013,73.13432835820896,26.86567164179105,CONDITION,0.4117647058823529
400b19,rdx,22899988,1925,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,32.325409,72.636815920398,27.36318407960199,INTEGER,0.265625
400bef,rflags,22903239,1866,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,32.330006,72.636815920398,27.36318407960199,INTEGER,0.36363636363636365
400ef5,rflags,22910375,1088,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,32.340098,72.636815920398,27.36318407960199,INTEGER,0.3141025641025641
400b26,rcx,22938590,2348,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,32.379998,72.636815920398,27.36318407960199,INTEGER,0.2962962962962963
400ef0,rdx,22945851,38,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,32.390266,73.13432835820896,26.86567164179105,DATAXFER,0.34673366834170855
400b0f,rflags,22976421,1343,crash,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",0,1,32.433497,73.13432835820896,26.86567164179105,CONDITION,0.4117647058823529
400c05,rdx,23009625,1876,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,32.480453,73.13432835820896,26.86567164179105,INTEGER,0.2028985507246377
400ef5,rflags,23032663,1400,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,32.513032,73.6318407960199,26.3681592039801,INTEGER,0.3141025641025641
400f07,rcx,23045388,237,crash,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",0,1,32.531027,73.6318407960199,26.3681592039801,CONDITION,0.3795180722891566
400b19,rdx,23067816,2434,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,32.562744,73.6318407960199,26.3681592039801,INTEGER,0.265625
400b04,rax,23111100,992,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r11,4),%ecx",1,0,32.623955,73.13432835820896,26.86567164179105,DATAXFER,0.2830188679245283
400ef8,rdx,23133519,1347,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,32.655659,73.13432835820896,26.86567164179105,DATAXFER,0.291970802919708
400b0f,rcx,23164700,1656,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,32.699753,73.13432835820896,26.86567164179105,CONDITION,0.4117647058823529
400dd7,rcx,23167502,1830,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,32.703716,73.13432835820896,26.86567164179105,INTEGER,0.30864197530864196
400c11,rflags,23180013,1663,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",0,1,32.721408,73.6318407960199,26.3681592039801,CONDITION,0.34
400b0d,rsi,23258244,1315,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,32.83204,73.6318407960199,26.3681592039801,INTEGER,0.203125
400b26,rflags,23296081,2131,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,32.885547,73.13432835820896,26.86567164179105,INTEGER,0.2962962962962963
400b26,rflags,23330680,1541,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,32.934476,73.13432835820896,26.86567164179105,INTEGER,0.2962962962962963
400f07,rdx,23371424,148,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,32.992094,73.13432835820896,26.86567164179105,CONDITION,0.3795180722891566
400f07,rflags,23377573,178,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,33.00079,73.13432835820896,26.86567164179105,CONDITION,0.3795180722891566
400b0b,rsi,23394618,1249,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,33.024894,72.636815920398,27.36318407960199,INTEGER,0.25333333333333335
400b19,rdi,23415515,901,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,33.054446,72.13930348258707,27.860696517412936,INTEGER,0.265625
400f03,rdi,23418083,2812,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,33.058077,72.13930348258707,27.860696517412936,INTEGER,0.3673469387755102
400b26,rdx,23419942,592,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,33.060706,72.13930348258707,27.860696517412936,INTEGER,0.2962962962962963
400f07,rflags,23442419,664,crash,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",0,1,33.092492,72.13930348258707,27.860696517412936,CONDITION,0.3795180722891566
400b09,rdx,23458432,1686,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",0,1,33.115137,72.13930348258707,27.860696517412936,DATAXFER,0.34545454545454546
400dd7,rsi,23459645,2085,crash,<_Z7runTestiPPc>,add,"add, $0x1,%rax",0,1,33.116853,71.64179104477611,28.35820895522388,INTEGER,0.30864197530864196
400b1b,rdx,23471669,180,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,33.133856,71.64179104477611,28.35820895522388,CONDITION,0.2857142857142857
400ef5,rdi,23479150,189,crash,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",0,1,33.144436,71.64179104477611,28.35820895522388,INTEGER,0.3141025641025641
400bef,rflags,23493804,1355,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,33.165159,71.14427860696517,28.855721393034827,INTEGER,0.36363636363636365
400bf3,rflags,23532532,2168,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,33.219926,70.64676616915423,29.35323383084577,CONDITION,0.30434782608695654
400b0b,rdx,23544506,1864,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,33.236859,70.64676616915423,29.35323383084577,INTEGER,0.25333333333333335
400b14,rcx,23546199,1262,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",0,1,33.239254,70.64676616915423,29.35323383084577,DATAXFER,0.4375
400ef8,rsi,23552515,194,crash,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",0,1,33.248185,70.64676616915423,29.35323383084577,DATAXFER,0.291970802919708
400bf1,rflags,23586834,2026,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,33.296718,70.64676616915423,29.35323383084577,INTEGER,0.39344262295081966
400ddb,rdx,23611760,676,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,33.331967,70.64676616915423,29.35323383084577,CONDITION,0.28
400ef0,rcx,23623701,2200,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,33.348854,70.64676616915423,29.35323383084577,DATAXFER,0.34673366834170855
400ef8,rdx,23626937,33,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,33.35343,70.14925373134328,29.85074626865672,DATAXFER,0.291970802919708
400bef,rcx,23638789,2398,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,33.370191,69.65174129353234,30.34825870646766,INTEGER,0.36363636363636365
400ef0,rdx,23640698,114,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,33.37289,69.65174129353234,30.34825870646766,DATAXFER,0.34673366834170855
400c05,rdx,23661570,2607,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,33.402407,69.65174129353234,30.34825870646766,INTEGER,0.2028985507246377
400ef5,rdx,23680176,0,crash,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",0,1,33.428718,69.65174129353234,30.34825870646766,INTEGER,0.3141025641025641
400ddb,rdx,23682781,1706,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,33.432402,69.65174129353234,30.34825870646766,CONDITION,0.28
400ef8,rdx,23711894,1259,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,33.473573,69.65174129353234,30.34825870646766,DATAXFER,0.291970802919708
400bf5,rax,23737643,2575,masked,<_Z7runTestiPPc._omp_fn.1>,cmovl,"cmovl, %esi,%edi",1,0,33.509986,69.1542288557214,30.845771144278608,DATAXFER,0.3939393939393939
400ef0,rdx,23751302,2692,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,33.529302,69.1542288557214,30.845771144278608,DATAXFER,0.34673366834170855
400c08,rflags,23806238,2291,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%r8",1,0,33.60699,69.1542288557214,30.845771144278608,INTEGER,0.43137254901960786
400b0b,rax,23881259,2173,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,33.713082,69.65174129353234,30.34825870646766,INTEGER,0.25333333333333335
400dd7,rdx,23956225,320,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,33.819095,69.1542288557214,30.845771144278608,INTEGER,0.30864197530864196
400c11,rdi,23982315,835,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",1,0,33.855991,68.65671641791045,31.34328358208955,CONDITION,0.34
400b09,rdx,23990082,752,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,33.866975,68.65671641791045,31.34328358208955,DATAXFER,0.34545454545454546
