IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
40142c,rcx,113886242,478,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,51.470769,80.09950248756219,19.90049751243781,INTEGER,0.22133333333333333
401445,rax,113929325,1238,masked,<find_nearest_point>,mov,"mov, %r11d,%eax",1,0,51.490428,80.09950248756219,19.90049751243781,DATAXFER,0.0
401420,rflags,115307049,54,masked,<find_nearest_point>,movss,"movss, (%rdi,%r8,4),%xmm0",1,0,52.119108,80.09950248756219,19.90049751243781,DATAXFER,0.13043478260869565
40142c,r8,115307049,54,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,52.119108,80.09950248756219,19.90049751243781,INTEGER,0.22133333333333333
40142c,rflags,115794687,375,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,52.341626,80.09950248756219,19.90049751243781,INTEGER,0.22133333333333333
401568,r8,116324573,329,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,52.583422,80.09950248756219,19.90049751243781,INTEGER,0.1864406779661017
401437,rflags,116324573,329,masked,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",1,0,52.583422,80.09950248756219,19.90049751243781,FP,0.21739130434782608
40150a,rax,116342345,1110,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x10(%rsp),%rdx",1,0,52.591532,80.09950248756219,19.90049751243781,DATAXFER,0.0
401430,r8,117166417,482,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,52.96757,80.09950248756219,19.90049751243781,CONDITION,0.19310344827586207
401430,r11,117801538,202,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,53.257387,79.60199004975124,20.39800995024876,CONDITION,0.19310344827586207
40142c,xmm0,117801538,202,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,53.257387,77.61194029850746,22.388059701492537,INTEGER,0.22133333333333333
40142c,r8,117801538,202,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,53.257387,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40140d,rflags,117801538,202,masked,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",1,0,53.257387,78.1094527363184,21.8905472636816,DATAXFER,0.17391304347826086
40144c,r8,117801538,202,masked,<find_nearest_point>,cmp,"cmp, %r10d,%ecx",1,0,53.257387,79.1044776119403,20.895522388059703,CONDITION,0.25
401430,rflags,117801538,202,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,53.257387,79.1044776119403,20.895522388059703,CONDITION,0.19310344827586207
40156c,r8,117935310,407,crash,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",0,1,53.31843,77.61194029850746,22.388059701492537,CONDITION,0.136986301369863
401445,rflags,118228284,1012,masked,<find_nearest_point>,mov,"mov, %r11d,%eax",1,0,53.452119,77.61194029850746,22.388059701492537,DATAXFER,0.0
401568,rflags,118795133,199,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,53.710782,77.11442786069652,22.885572139303484,INTEGER,0.1864406779661017
401430,rax,118887060,183,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,53.75273,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
401430,rflags,118887060,183,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,53.75273,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
401408,r10,118887060,183,masked,<find_nearest_point>,test,"test, %esi,%esi",1,0,53.75273,76.61691542288557,23.383084577114428,CONDITION,0.25
401430,rax,119046506,388,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,53.825488,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
401542,xmm0,119230677,1008,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%rsp),%rdi",1,0,53.909529,77.11442786069652,22.885572139303484,DATAXFER,0.0
4013fa,rax,119383989,392,masked,<find_nearest_point>,movss,"movss, 0x946(%rip),%xmm2",1,0,53.979488,77.11442786069652,22.885572139303484,DATAXFER,0.0
40155d,r9,119383989,392,masked,<kmeans_clustering._omp_fn.0>,addss,"addss, 0x0(%rbp,%rax,4),%xmm0",1,0,53.979488,77.11442786069652,22.885572139303484,FP,0.2857142857142857
401542,rflags,120091911,631,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%rsp),%rdi",1,0,54.302525,77.11442786069652,22.885572139303484,DATAXFER,0.0
401568,xmm1,120498806,236,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,54.488198,77.11442786069652,22.885572139303484,INTEGER,0.1864406779661017
401437,rdx,121063197,421,masked,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",1,0,54.74574,77.11442786069652,22.885572139303484,FP,0.21739130434782608
40156c,r11,121063197,421,crash,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",0,1,54.74574,77.11442786069652,22.885572139303484,CONDITION,0.136986301369863
40156c,r8,121159455,354,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,54.789664,77.11442786069652,22.885572139303484,CONDITION,0.136986301369863
40142c,rflags,121159455,354,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,54.789664,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
401574,rflags,121159455,354,crash,<kmeans_clustering._omp_fn.0>,add,"add, $0x4,%r13",0,1,54.789664,77.11442786069652,22.885572139303484,INTEGER,0.6666666666666666
40142c,rflags,121159455,354,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,54.789664,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
40140a,rflags,121657943,1324,masked,<find_nearest_point>,mov,"mov, %r10d,%r11d",1,0,55.017133,76.61691542288557,23.383084577114428,DATAXFER,0.0
40142c,r8,121730019,570,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,55.050023,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
401433,xmm0,121750919,473,crash,<find_nearest_point>,mulss,"mulss, %xmm0,%xmm0",0,1,55.05956,77.11442786069652,22.885572139303484,FP,0.15384615384615385
401430,xmm0,121965398,528,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,55.15743,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
401430,rflags,122170558,469,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,55.251048,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
401426,rflags,122324685,485,crash,<find_nearest_point>,subss,"subss, (%r9,%r8,4),%xmm0",0,1,55.321379,77.61194029850746,22.388059701492537,FP,0.24444444444444444
40142c,xmm1,122464917,363,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,55.38537,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
401430,r8,122464917,363,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,55.38537,77.61194029850746,22.388059701492537,CONDITION,0.19310344827586207
401437,rdi,123454690,430,crash,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",0,1,55.837021,78.60696517412936,21.393034825870647,FP,0.21739130434782608
40143d,rcx,123454690,430,crash,<find_nearest_point>,ucomiss,"ucomiss, %xmm1,%xmm2",0,1,55.837021,78.60696517412936,21.393034825870647,CONDITION,0.09090909090909091
401437,rax,123454690,430,crash,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",0,1,55.837021,78.60696517412936,21.393034825870647,FP,0.21739130434782608
40153e,r8,124031543,527,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%r14),%rdx",1,0,56.100249,78.60696517412936,21.393034825870647,DATAXFER,0.0
40142c,rsi,124097424,433,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.130311,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
401430,rax,124097424,433,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,56.130311,78.60696517412936,21.393034825870647,CONDITION,0.19310344827586207
40142c,rflags,124179691,44,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.167851,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40156c,rflags,124179691,44,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,56.167851,78.60696517412936,21.393034825870647,CONDITION,0.136986301369863
40142c,r8,124195428,287,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.175032,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
40142c,r8,124195428,287,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.175032,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40142c,rflags,124195428,287,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.175032,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
401430,rflags,124195428,287,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.175032,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
401430,rax,124195428,287,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.175032,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
401568,r8,124195428,287,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,56.175032,78.1094527363184,21.8905472636816,INTEGER,0.1864406779661017
40142c,xmm1,124787633,341,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,56.445266,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
40142c,r8,124787633,341,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.445266,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
401568,r8,124787633,341,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,56.445266,78.1094527363184,21.8905472636816,INTEGER,0.1864406779661017
401430,rflags,124787633,341,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.445266,78.60696517412936,21.393034825870647,CONDITION,0.19310344827586207
401430,rflags,124787633,341,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.445266,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
401430,rflags,124808673,68,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.454867,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
401426,r8,124808673,68,masked,<find_nearest_point>,subss,"subss, (%r9,%r8,4),%xmm0",1,0,56.454867,78.1094527363184,21.8905472636816,FP,0.24444444444444444
40143d,rflags,125542833,193,masked,<find_nearest_point>,ucomiss,"ucomiss, %xmm1,%xmm2",1,0,56.789877,78.1094527363184,21.8905472636816,CONDITION,0.09090909090909091
401430,r8,125542833,193,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,56.789877,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
40142c,rax,125542833,193,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.789877,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
40142c,rflags,125542833,193,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.789877,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
40142c,r8,125542833,193,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.789877,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401437,xmm0,125542833,193,masked,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",1,0,56.789877,77.61194029850746,22.388059701492537,FP,0.21739130434782608
401547,xmm0,125542833,193,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, (%rdx,%rdi,1),%rdx",1,0,56.789877,77.11442786069652,22.885572139303484,DATAXFER,0.2
40142c,xmm0,125628686,484,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,56.829053,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
40142c,r8,126059818,384,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,57.025786,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401568,r8,126740778,267,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,57.336521,76.11940298507463,23.88059701492537,INTEGER,0.1864406779661017
401433,r8,126740778,267,masked,<find_nearest_point>,mulss,"mulss, %xmm0,%xmm0",1,0,57.336521,75.62189054726367,24.37810945273632,FP,0.15384615384615385
401426,r8,126787923,146,masked,<find_nearest_point>,subss,"subss, (%r9,%r8,4),%xmm0",1,0,57.358034,76.61691542288557,23.383084577114428,FP,0.24444444444444444
40156c,rflags,126787923,146,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,57.358034,76.11940298507463,23.88059701492537,CONDITION,0.136986301369863
401508,r11,127614177,1875,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, %ebx,%esi",1,0,57.735068,76.61691542288557,23.383084577114428,DATAXFER,0.1
40142c,rflags,128336365,28,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,58.064615,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
40142c,r8,128469457,231,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,58.125347,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401568,rflags,128512691,223,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,58.145076,77.11442786069652,22.885572139303484,INTEGER,0.1864406779661017
401430,rflags,128671322,55,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,58.217462,78.1094527363184,21.8905472636816,CONDITION,0.19310344827586207
401433,xmm0,128671322,55,masked,<find_nearest_point>,mulss,"mulss, %xmm0,%xmm0",1,0,58.217462,77.11442786069652,22.885572139303484,FP,0.15384615384615385
401430,rflags,128671322,55,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,58.217462,77.61194029850746,22.388059701492537,CONDITION,0.19310344827586207
401460,r8,130146287,37,masked,<kmeans_clustering._omp_fn.0>,ing._omp_fn.0>:,ing._omp_fn.0>:,1,0,58.890514,78.60696517412936,21.393034825870647,UnKnown,0.0
40140d,r8,130285611,1293,masked,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",1,0,58.95409,78.60696517412936,21.393034825870647,DATAXFER,0.17391304347826086
40142c,r8,130308416,252,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,58.964497,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
401426,rflags,130318855,472,crash,<find_nearest_point>,subss,"subss, (%r9,%r8,4),%xmm0",0,1,58.96926,78.60696517412936,21.393034825870647,FP,0.24444444444444444
401542,rflags,130572929,1071,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%rsp),%rdi",1,0,59.085199,78.60696517412936,21.393034825870647,DATAXFER,0.0
40142c,rflags,130854934,172,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.213883,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40142c,rsp,130977679,29,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.269893,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40142c,rsp,130977679,29,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.269893,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40142c,rflags,130977679,29,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.269893,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40142c,xmm0,130977679,29,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.269893,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
401430,rsp,130977679,29,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,59.269893,78.60696517412936,21.393034825870647,CONDITION,0.19310344827586207
40142c,xmm1,130977679,29,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,59.269893,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
401430,rax,131247894,409,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,59.393197,78.60696517412936,21.393034825870647,CONDITION,0.19310344827586207
401430,rflags,131247894,409,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,59.393197,79.1044776119403,20.895522388059703,CONDITION,0.19310344827586207
40142c,r8,131247894,409,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,59.393197,79.1044776119403,20.895522388059703,INTEGER,0.22133333333333333
40142c,rflags,131247894,409,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,59.393197,79.1044776119403,20.895522388059703,INTEGER,0.22133333333333333
40140d,rflags,131793325,1070,masked,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",1,0,59.642087,78.60696517412936,21.393034825870647,DATAXFER,0.17391304347826086
401430,r8,132368277,457,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,59.904448,79.1044776119403,20.895522388059703,CONDITION,0.19310344827586207
40143d,rflags,133071070,102,masked,<find_nearest_point>,ucomiss,"ucomiss, %xmm1,%xmm2",1,0,60.225145,78.60696517412936,21.393034825870647,CONDITION,0.09090909090909091
401430,xmm0,133091868,248,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,60.234635,79.1044776119403,20.895522388059703,CONDITION,0.19310344827586207
40153e,rflags,133250812,1822,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%r14),%rdx",1,0,60.307164,78.60696517412936,21.393034825870647,DATAXFER,0.0
401500,r8,133250812,1822,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, (%r12),%rbp",1,0,60.307164,78.60696517412936,21.393034825870647,DATAXFER,0.25
40142c,rflags,134437780,488,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,60.848798,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
401542,rflags,137116745,1072,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x18(%rsp),%rdi",1,0,62.071258,79.1044776119403,20.895522388059703,DATAXFER,0.0
401430,rflags,137568880,467,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,62.277575,79.1044776119403,20.895522388059703,CONDITION,0.19310344827586207
401504,r8,137606700,1073,masked,<kmeans_clustering._omp_fn.0>,mov,"mov, 0x4(%rsp),%ecx",1,0,62.294833,79.1044776119403,20.895522388059703,DATAXFER,0.0
40140d,xmm1,137729329,1006,masked,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",1,0,62.35079,78.60696517412936,21.393034825870647,DATAXFER,0.17391304347826086
40140d,xmm0,138144594,323,crash,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",0,1,62.540283,78.60696517412936,21.393034825870647,DATAXFER,0.17391304347826086
401568,rflags,138144594,323,crash,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",0,1,62.540283,78.60696517412936,21.393034825870647,INTEGER,0.1864406779661017
40142c,xmm0,139046360,360,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,62.951775,78.1094527363184,21.8905472636816,INTEGER,0.22133333333333333
40142c,rflags,139046360,360,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,62.951775,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
40156c,r8,139046360,360,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,62.951775,78.60696517412936,21.393034825870647,CONDITION,0.136986301369863
401430,rflags,139046360,360,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,62.951775,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
40142c,rflags,139046360,360,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,62.951775,77.61194029850746,22.388059701492537,INTEGER,0.22133333333333333
40142c,rflags,139046360,360,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,62.951775,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
401430,rflags,139046360,360,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,62.951775,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
40142c,r8,139108939,356,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,62.980331,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
40142c,rflags,139594528,20,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.201914,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401430,rflags,139769813,120,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,63.281899,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
401568,xmm0,139769813,120,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,63.281899,76.61691542288557,23.383084577114428,INTEGER,0.1864406779661017
401430,r9,139769813,120,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,63.281899,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
40142c,rflags,139769813,120,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.281899,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
40156c,rflags,139769813,120,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,63.281899,76.61691542288557,23.383084577114428,CONDITION,0.136986301369863
40142c,rflags,140187866,561,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.472664,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401430,xmm1,140203035,537,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,63.479586,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
40156c,rflags,140371320,43,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,63.556378,76.61691542288557,23.383084577114428,CONDITION,0.136986301369863
401430,r8,140371320,43,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,63.556378,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
40142c,r8,140371320,43,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.556378,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
40142c,r8,140371320,43,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.556378,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
40142c,rflags,140462007,82,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,63.59776,76.61691542288557,23.383084577114428,INTEGER,0.22133333333333333
401430,r8,140557059,458,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,63.641134,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
401430,xmm0,140586073,114,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,63.654373,76.61691542288557,23.383084577114428,CONDITION,0.19310344827586207
401426,r8,141105079,539,masked,<find_nearest_point>,subss,"subss, (%r9,%r8,4),%xmm0",1,0,63.891205,76.61691542288557,23.383084577114428,FP,0.24444444444444444
401433,r8,141166487,53,masked,<find_nearest_point>,mulss,"mulss, %xmm0,%xmm0",1,0,63.919226,76.61691542288557,23.383084577114428,FP,0.15384615384615385
401420,r8,141292705,174,masked,<find_nearest_point>,movss,"movss, (%rdi,%r8,4),%xmm0",1,0,63.976822,77.11442786069652,22.885572139303484,DATAXFER,0.13043478260869565
40142c,r8,141706972,254,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,64.165859,77.11442786069652,22.885572139303484,INTEGER,0.22133333333333333
401430,rflags,142029038,517,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,64.312824,77.11442786069652,22.885572139303484,CONDITION,0.19310344827586207
40156c,r8,142851859,27,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,64.688291,80.09950248756219,19.90049751243781,CONDITION,0.136986301369863
401437,r8,142851859,27,masked,<find_nearest_point>,addss,"addss, %xmm0,%xmm1",1,0,64.688291,78.1094527363184,21.8905472636816,FP,0.21739130434782608
40142c,rflags,142851859,27,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,64.688291,78.60696517412936,21.393034825870647,INTEGER,0.22133333333333333
40156c,r8,142851859,27,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,64.688291,79.1044776119403,20.895522388059703,CONDITION,0.136986301369863
40142c,rflags,142851859,27,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,64.688291,79.60199004975124,20.39800995024876,INTEGER,0.22133333333333333
401448,rflags,142851859,27,masked,<find_nearest_point>,add,"add, $0x1,%r10",1,0,64.688291,77.61194029850746,22.388059701492537,INTEGER,0.18181818181818182
401568,r8,144751613,522,masked,<kmeans_clustering._omp_fn.0>,add,"add, $0x1,%rax",1,0,65.555183,80.09950248756219,19.90049751243781,INTEGER,0.1864406779661017
401430,r8,144904248,149,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,65.624833,80.59701492537313,19.402985074626866,CONDITION,0.19310344827586207
40140d,rflags,144904248,149,masked,<find_nearest_point>,mov,"mov, (%rdx,%r10,8),%r9",1,0,65.624833,80.09950248756219,19.90049751243781,DATAXFER,0.17391304347826086
401430,rflags,144904248,149,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,65.624833,80.59701492537313,19.402985074626866,CONDITION,0.19310344827586207
401430,r8,144990811,454,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,65.664333,80.59701492537313,19.402985074626866,CONDITION,0.19310344827586207
401430,rflags,145115836,366,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,65.721384,80.09950248756219,19.90049751243781,CONDITION,0.19310344827586207
401430,xmm0,145115836,366,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,65.721384,80.09950248756219,19.90049751243781,CONDITION,0.19310344827586207
40142c,xmm0,145418775,317,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,65.859621,80.09950248756219,19.90049751243781,INTEGER,0.22133333333333333
40154b,xmm1,145418775,317,crash,<kmeans_clustering._omp_fn.0>,mov,"mov, (%rdx,%rax,8),%rdx",0,1,65.859621,80.09950248756219,19.90049751243781,DATAXFER,0.5
401445,r8,145735184,1109,masked,<find_nearest_point>,mov,"mov, %r11d,%eax",1,0,66.004004,80.09950248756219,19.90049751243781,DATAXFER,0.0
401430,xmm0,145816945,556,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,66.041313,80.09950248756219,19.90049751243781,CONDITION,0.19310344827586207
40142c,r9,146054980,337,crash,<find_nearest_point>,add,"add, $0x1,%r8",0,1,66.149932,80.09950248756219,19.90049751243781,INTEGER,0.22133333333333333
401430,r11,147295925,456,crash,<find_nearest_point>,cmp,"cmp, %r8d,%esi",0,1,66.716197,80.09950248756219,19.90049751243781,CONDITION,0.19310344827586207
40142c,r8,147495602,156,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,66.807313,80.59701492537313,19.402985074626866,INTEGER,0.22133333333333333
40142c,rdx,147495602,156,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,66.807313,80.59701492537313,19.402985074626866,INTEGER,0.22133333333333333
40142c,r8,147495602,156,masked,<find_nearest_point>,add,"add, $0x1,%r8",1,0,66.807313,80.59701492537313,19.402985074626866,INTEGER,0.22133333333333333
40156c,r8,147495602,156,masked,<kmeans_clustering._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,66.807313,80.59701492537313,19.402985074626866,CONDITION,0.136986301369863
401448,rflags,147495602,156,masked,<find_nearest_point>,add,"add, $0x1,%r10",1,0,66.807313,80.59701492537313,19.402985074626866,INTEGER,0.18181818181818182
401430,r9,148625725,425,masked,<find_nearest_point>,cmp,"cmp, %r8d,%esi",1,0,67.323008,80.59701492537313,19.402985074626866,CONDITION,0.19310344827586207
