IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
4012ef,rflags,698820,4663,masked,<bpnn_create>,add,"add, $0x1,%r8",1,0,0.368548,61.66666666666666,38.333333333333336,INTEGER
4012d4,rdx,819593,1481,crash,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",0,1,0.438021,61.15702479338843,38.84297520661157,DATAXFER
400fe0,rax,859823,2500,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,0.461163,60.65573770491803,39.34426229508197,DATAXFER
4012e7,rbp,893461,4412,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,0.480513,60.16260162601626,39.83739837398374,INTEGER
400d98,rbx,949548,1387,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,0.512776,60.483870967741936,39.516129032258064,DATAXFER
400f11,xmm1,966336,139,masked,<alloc_1d_dbl>,shl,"shl, $0x2,%edi",1,0,0.522434,60.0,40.0,SHIFT
400ff8,rcx,984060,3359,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,0.532629,59.523809523809526,40.47619047619048,FP
400f1c,xmm0,992829,3617,masked,<alloc_1d_dbl>,mov,"mov, %rax,%rbx",1,0,0.537673,59.05511811023622,40.94488188976378,DATAXFER
400ff1,rflags,1001171,3798,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,0.542472,58.59375,41.40625,CONVERT
400ff8,rax,1141854,3122,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,0.623399,58.91472868217054,41.08527131782946,FP
400fe8,rax,1149993,1332,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,0.62808,58.46153846153846,41.53846153846154,INTEGER
400ff1,xmm0,1165503,4386,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,0.637002,58.77862595419848,41.221374045801525,CONVERT
400fe8,rbp,1185038,4669,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,0.64824,59.09090909090909,40.90909090909091,INTEGER
400ff5,rflags,1189019,3516,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,0.65053,58.64661654135338,41.35338345864662,CONDITION
400fe8,rcx,1208814,1626,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,0.661917,58.95522388059702,41.04477611940298,INTEGER
400ff1,r14,1278956,3946,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,0.702265,59.25925925925926,40.74074074074074,CONVERT
400fe0,rflags,1378598,1484,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,0.759583,59.55882352941177,40.44117647058823,DATAXFER
400ff8,xmm0,1462103,3330,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,0.807619,59.85401459854015,40.14598540145985,FP
400d98,rcx,1488727,3295,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,0.822934,59.42028985507246,40.57971014492754,DATAXFER
400fd0,rcx,1527768,3226,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,0.845392,59.71223021582734,40.28776978417266,CONDITION
