IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
48036e,rdx,1452079,125,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rcx,%rdx",1,0,26.002649,28.35820896,69.15422886,CONDITION
484f33,xmm0,1457531,1146,masked,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,sub,"sub, 0x20(%rbx),%rax",1,0,26.100331,28.35820896,69.15422886,INTEGER
461eb0,rsi,1460520,620,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,idiv,"idiv, %r12",0,1,26.153884,28.35820896,68.65671642,INTEGER
4.26E+61,r9,1461408,795,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, (%rdi,%r9,1),%rax",0,1,26.169794,28.35820896,68.65671642,DATAXFER
403699,rax,1461462,1311,masked,<BuildIJLaplacian27pt._omp_fn.0>,cmp,"cmp, %rsi,%r12",1,0,26.170761,27.86069652,69.15422886,CONDITION
461f4e,xmm0,1462967,1104,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",0,1,26.197726,28.35820896,68.65671642,FP
4857f8,rdx,1466984,1202,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, 0x38(%rsp),%rax",1,0,26.269697,28.85572139,68.15920398,DATAXFER
403518,rflags,1470199,682,masked,<BuildIJLaplacian27pt._omp_fn.0>,lea,"lea, 0x1(%r12),%rsi",1,0,26.3273,28.85572139,68.15920398,INTEGER
4251db,rcx,1470861,1284,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,cmp,"cmp, %rcx,(%rdi,%rdx,8)",0,1,26.33916,29.35323383,67.66169154,CONDITION
46fd10,rcx,1471139,954,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmp,"cmp, %r12,(%rsi)",0,1,26.344141,29.35323383,67.66169154,CONDITION
47e3e4,r11,1475697,1145,masked,<hypre_CSRMatrixMultiply._omp_fn.0>,add,"add, $0x1,%rdx",1,0,26.425805,28.85572139,68.15920398,INTEGER
425251,rcx,1479310,1423,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, %rdx,%r11",1,0,26.490538,28.85572139,68.15920398,DATAXFER
411848,r8,1485926,414,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,mov,"mov, (%r11,%rcx,8),%r8",0,1,26.609075,28.85572139,68.15920398,DATAXFER
461f3d,r10,1487651,861,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,26.639982,28.35820896,68.65671642,DATAXFER
46fcf1,rdi,1492571,1379,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,lea,"lea, 0x8(%r10),%r11",0,1,26.728132,28.85572139,68.15920398,INTEGER
47025e,rsi,1492899,1378,masked,<hypre_ParMatmul._omp_fn.4>,mov,"mov, 0x28(%rsp),%rbx",1,0,26.734008,29.35323383,67.66169154,DATAXFER
428222,rcx,1494313,1513,crash,<hypre_BoomerAMGBuildMultipass>,cmp,"cmp, %rax,(%rdi)",0,1,26.759343,29.85074627,67.1641791,CONDITION
424d94,rax,1494653,664,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,cmp,"cmp, %r9,%rdx",0,1,26.765434,29.85074627,67.1641791,CONDITION
424d99,rdi,1495471,932,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x28(%rsp),%rcx",1,0,26.78009,29.85074627,67.1641791,DATAXFER
45728c,rflags,1498095,1468,sdc,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,lea,"lea, (%r14,%rdx,8),%r12",0,0,26.827103,29.35323383,67.66169154,INTEGER
4.92E+07,r8,1498452,604,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmpq,"cmpq, $0x0,(%rcx,%rdx,1)",0,1,26.8335,29.35323383,67.66169154,UnKnown
